,project_group_id,project_name,num_workflows,num_workflows_prev,num_agents,num_agents_prev,num_submissions,num_submissions_prev,num_submissions_per_min,num_submissions_per_min_prev,avg_first_good_submission_rate,avg_first_good_submission_rate_prev,avg_rejection_rate,avg_rejection_rate_prev,avg_quality_score,avg_quality_score_prev,avg_rework_time,avg_rework_time_prev,num_workflows_movt,num_agents_movt,num_submissions_movt,num_submissions_per_min_movt,avg_first_good_submission_rate_movt,avg_rejection_rate_movt,avg_quality_score_movt,avg_rework_time_movt,is_missing
93,1366,DHO1-Production - Fixed World,16,,16,,44.0,,0.21238660395630388,,100.0,,0.0,,98.52428571428571,,0.0,,,,,,,,,,True
94,1472,WRT - Raster Body Annotations,2,,0,,4.0,,0.4393190554640307,,100.0,,0.0,,,,0.0,,,,,,,,,,True
95,1536,Cuboid Production: NBO - Final,90,5,66,5,95.0,5.0,0.1135473849838032,0.0031930437625805924,100.0,100.0,0.0,0.0,93.7038888888889,,0.0,0.0,17.0,12.2,18.0,34.560860867135474,0.0,,,,False
96,212,LiDAR Onboarding - ZF Practice,214,134,78,51,229.0,150.0,0.34979243074761535,0.18272934919714995,100.0,100.0,0.0,0.0,,,0.0,0.0,0.5970149253731343,0.5294117647058824,0.5266666666666666,0.9142651811790675,0.0,,,,False
97,675,GSE10-R2 Attributes -Production,24,16,24,15,212.0,211.0,4.153028658183213,5.006599338583144,93.57041666666669,86.49375,0.05671596921596922,0.06327967885872299,99.9225,99.92999999999998,1.3329166666666667,1.1731249999999998,0.5,0.6,0.004739336492890996,-0.170489113003696,0.08181708697641947,-0.10372539433090015,-7.505253677553256e-05,0.13621026460664212,False
98,1386,OMJ1 - Polygon - Production - AMPS,4,6,0,0,11.0,55.0,0.13319610098686202,2.7420024927295388,100.0,100.0,0.0,0.0,,,0.0,0.0,-0.3333333333333333,nan,-0.8,-0.9514237855946399,0.0,,,,False
99,684,HST2.3.1 Aerial Workflow - Training,22,23,22,23,214.0,367.0,5.85870904316878,11.305465893414409,83.15363636363635,63.69869565217391,0.1879330156009998,0.34382452755492904,,98.69333333333333,4.906818181818182,18.613478260869567,-0.043478260869565216,-0.043478260869565216,-0.41689373297002724,-0.4817808396041813,0.30542133574753166,-0.45340427881202916,,-0.7363835972487955,False
100,212,LiDAR Onboarding - ZF Certification,95,,34,,96.0,,0.17151007095100834,,100.0,,0.0,,,,0.0,,,,,,,,,,True
101,820,DBE - MCOD2 V5.1 FSC - Review and Fix,17,53,17,53,59.0,141.0,0.3306400835995266,0.6720124312857622,100.0,100.0,0.0,0.0,,,0.0,0.0,-0.6792452830188679,-0.6792452830188679,-0.5815602836879432,-0.5079851678235884,0.0,,,,False
102,1248,TPT_TOF5 - Delivery - Auto-QA testing,1,,0,,2.0,,0.3853564547206165,,100.0,,0.0,,,,0.0,,,,,,,,,,True
103,1605,TPT Analysis - Body Annotation - test2,4,,4,,12.0,,0.6449879064767535,,100.0,,0.0,,,,0.0,,,,,,,,,,True
104,1587,AR Product Visualization - Shoe Company,1,,0,,2.0,,0.2881844380403458,,100.0,,0.0,,,,0.0,,,,,,,,,,True
105,820,DBE - MCOD2 V5.0 FC1_FC2 - Review and Fix,99,30,99,30,151.0,50.0,0.2803840336588383,0.10096577125733348,100.0,100.0,0.0,0.0,,,0.0,0.0,2.3,2.3,2.02,1.7770206691554695,0.0,,,,False
106,1773,Instance annotation of clothing for fashion industry,2,,0,,3.0,,3.141361256544503,,100.0,,0.0,,,,0.0,,,,,,,,,,True
107,1775,UT_ZI,1,,1,,3.0,,10.344827586206897,,100.0,,0.0,,,,0.0,,,,,,,,,,True
108,1775,UT_ZO,1,,1,,3.0,,4.545454545454545,,100.0,,0.0,,,,0.0,,,,,,,,,,True
109,1775,W_ST_P,1,,1,,3.0,,9.67741935483871,,100.0,,0.0,,,,0.0,,,,,,,,,,True
110,1775,DF_ST_P,1,,1,,3.0,,4.761904761904762,,100.0,,0.0,,,,0.0,,,,,,,,,,True
111,1775,DF_ST_S,1,,1,,3.0,,11.11111111111111,,100.0,,0.0,,,,0.0,,,,,,,,,,True
112,1775,MT_ZI_P,1,,1,,3.0,,10.0,,100.0,,0.0,,,,0.0,,,,,,,,,,True
113,1775,MT_ZO_P,1,,1,,3.0,,8.571428571428571,,100.0,,0.0,,,,0.0,,,,,,,,,,True
114,1775,PC_MT_P,1,,1,,3.0,,8.823529411764705,,100.0,,0.0,,,,0.0,,,,,,,,,,True
115,1775,W_MT_CN,1,,1,,3.0,,5.2631578947368425,,100.0,,0.0,,,,0.0,,,,,,,,,,True
116,1775,W_MT_CT,1,,1,,3.0,,10.714285714285714,,100.0,,0.0,,,,0.0,,,,,,,,,,True
117,1775,W_MT_SB,1,,1,,3.0,,9.67741935483871,,100.0,,0.0,,,,0.0,,,,,,,,,,True
118,1775,W_MT_SY,1,,1,,3.0,,5.2631578947368425,,100.0,,0.0,,,,0.0,,,,,,,,,,True
119,1775,W_ST_CN,1,,1,,3.0,,3.2967032967032965,,100.0,,0.0,,,,0.0,,,,,,,,,,True
120,1775,W_ST_CT,1,,1,,3.0,,8.108108108108109,,100.0,,0.0,,,,0.0,,,,,,,,,,True
121,1775,W_ST_SB,1,,1,,3.0,,6.976744186046512,,100.0,,0.0,,,,0.0,,,,,,,,,,True
122,1775,W_ST_SY,1,,1,,3.0,,10.0,,100.0,,0.0,,,,0.0,,,,,,,,,,True
123,1775,MT_ZI_CN,1,,1,,3.0,,5.084745762711865,,100.0,,0.0,,,,0.0,,,,,,,,,,True
124,1775,MT_ZO_CN,1,,1,,3.0,,10.714285714285714,,100.0,,0.0,,,,0.0,,,,,,,,,,True
125,1775,ND_MT_CN,1,,1,,3.0,,7.142857142857143,,100.0,,0.0,,,,0.0,,,,,,,,,,True
126,1775,EM_MT_ALL,1,,1,,3.0,,2.479338842975207,,100.0,,0.0,,,,0.0,,,,,,,,,,True
127,1775,EM_ST_ALL,1,,1,,3.0,,2.830188679245283,,100.0,,0.0,,,,0.0,,,,,,,,,,True
128,1775,UT_ROW_ZO,1,,1,,6.0,,13.333333333333332,,0.0,,0.5,,,,0.26,,,,,,,,,,True
129,1165,Cuboid - Delivery,7,3,7,3,51.0,12.0,15.542011319111886,5.091937765205093,100.0,100.0,0.0,0.0,,,0.0,0.0,1.3333333333333333,1.3333333333333333,3.25,2.0522783340589172,0.0,,,,False
130,1402,TestPlatform BDD100K,2,,0,,10.0,,64.51612903225806,,100.0,,0.0,,,,0.0,,,,,,,,,,True
131,293,GPL6_FRLPGH_AVATAREVAL_TR_NEW,68,107,68,107,1076.0,1872.0,59.83301577436686,103.79359839985904,100.0,96.26168224299067,0.0,0.0,100.0,,2.935294117647059,4.403084112149533,-0.3644859813084112,-0.3644859813084112,-0.4252136752136752,-0.42353847735518807,0.038834951456310475,,,-0.33335497508493345,False
132,1605,TPT Analysis - Body Annotation - test,5,,5,,21.0,,0.7597684515195371,,100.0,,0.0,,,,0.0,,,,,,,,,,True
133,1472,WRT - Raster Annotations,3,,0,,14.0,,2.08851317752362,,100.0,,0.0,,,,0.0,,,,,,,,,,True
134,1606,TPT_QUP1- 1fps,3,,3,,15.0,,0.3826856025172209,,100.0,,0.0,,93.05333333333333,,0.0,,,,,,,,,,True
135,1165,Lines and Arrows,8,8,8,8,71.0,31.0,21.13881652400447,6.629243517775995,100.0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2903225806451613,2.188722282915352,0.0,,,,False
136,1746,UnderPressure Inc.,1,,0,,5.0,,1.3440860215053763,,100.0,,0.0,,,,0.0,,,,,,,,,,True
137,1588,calory-detector-app,1,,0,,5.0,,0.37907505686125853,,100.0,,0.0,,,,0.0,,,,,,,,,,True
138,823,AUF1 - Video Production,2,1,2,1,17.0,1.0,0.40963855421686746,0.012385434728758981,90.0,0.0,0.07142857142857142,1.0,,,0.935,0.0,1.0,1.0,16.0,32.07421686746987,inf,-0.9285714285714286,,inf,False
139,1775,CPB_SV_P,2,,2,,12.0,,25.26315789473684,,100.0,,0.0,,,,0.0,,,,,,,,,,True
140,1775,Flagging,1,,1,,6.0,,66.66666666666667,,100.0,,0.0,,,,0.0,,,,,,,,,,True
141,1775,MS potato,1,,1,,6.0,,15.789473684210526,,100.0,,0.0,,,,0.0,,,,,,,,,,True
142,1775,Em points and lines,1,,1,,6.0,,15.0,,100.0,,0.0,,,,0.0,,,,,,,,,,True
143,1728,TPT_WRT19_Trial - clone,1,,0,,6.0,,1.4423076923076923,,100.0,,0.0,,,,0.0,,,,,,,,,,True
144,1775,Production Priority 1,1,,1,,8.0,,16.3265306122449,,100.0,,0.0,,,,0.0,,,,,,,,,,True
145,1362,BPG-P1-DS3- Vector - Production,6,22,6,22,86.0,294.0,6.345302508607968,9.920549710113805,100.0,100.0,0.0,0.0,,,0.0,0.0,-0.7272727272727273,-0.7272727272727273,-0.7074829931972789,-0.36038801336391096,0.0,,,,False
146,1301,MUJ1-TPT,6,,6,,92.0,,27.476356396217025,,100.0,,0.0,,,,0.0,,,,,,,,,,True
147,1775,DF_SV_P,1,,1,,12.0,,70.58823529411764,,100.0,,0.0,,,,0.0,,,,,,,,,,True
148,1775,W_SV_CN,1,,1,,12.0,,17.91044776119403,,100.0,,0.0,,,,0.0,,,,,,,,,,True
149,1775,W_SV_CT,1,,1,,12.0,,70.58823529411764,,100.0,,0.0,,,,0.0,,,,,,,,,,True
150,1775,W_SV_SY,1,,1,,12.0,,85.71428571428571,,100.0,,0.0,,,,0.0,,,,,,,,,,True
151,1775,DF_SV_SY,1,,1,,12.0,,109.0909090909091,,100.0,,0.0,,,,0.0,,,,,,,,,,True
152,1775,INT_SV_P,1,,1,,12.0,,92.3076923076923,,100.0,,0.0,,,,0.0,,,,,,,,,,True
153,1775,INT_SV_CN,1,,1,,12.0,,35.29411764705882,,100.0,,0.0,,,,0.0,,,,,,,,,,True
154,1775,W_SV_P,1,,1,,18.0,,180.0,,100.0,,0.0,,,,0.0,,,,,,,,,,True
155,1775,ND_SV_CN,1,,1,,18.0,,45.0,,100.0,,0.0,,,,0.0,,,,,,,,,,True
156,212,3D LiDAR,2,,0,,2.0,,0.008676413170795193,,100.0,,0.0,,,,0.0,,,,,,,,,,True
157,1763,St. Anna,1,,0,,1.0,,0.2232142857142857,,100.0,,0.0,,,,0.0,,,,,,,,,,True
158,1579,TMF1-trial,3,,3,,3.0,,0.005629503602882306,,100.0,,0.0,,,,0.0,,,,,,,,,,True
159,1402,Test BDD100K,1,,0,,1.0,,0.7352941176470588,,100.0,,0.0,,,,0.0,,,,,,,,,,True
160,1766,Test project,1,,0,,1.0,,0.5154639175257733,,100.0,,0.0,,,,0.0,,,,,,,,,,True
161,1606,TPT_QUP1_10fps,2,,2,,2.0,,0.00674161090792645,,100.0,,0.0,,45.0,,0.0,,,,,,,,,,True
162,1595,AGO3 Practice 3,36,,27,,36.0,,0.1925019309607272,,100.0,,0.0,,,,0.0,,,,,,,,,,True
163,1595,AGO3 Practice 4,90,,71,,90.0,,0.24824900171720887,,100.0,,0.0,,,,0.0,,,,,,,,,,True
164,1439,HST Image Annotation,1,3,0,0,1.0,5.0,0.06675567423230974,1.1061946902654871,100.0,100.0,0.0,0.0,,,0.0,0.0,-0.6666666666666666,nan,-0.8,-0.939652870493992,0.0,,,,False
165,1586,Tutorial walkthrough,1,,0,,1.0,,0.01694915254237288,,100.0,,0.0,,,,0.0,,,,,,,,,,True
166,1778,Tutorial walkthrough,1,,0,,1.0,,0.6493506493506493,,100.0,,0.0,,,,0.0,,,,,,,,,,True
167,212,LiDAR Onboarding - ZF,1,5,1,0,1.0,5.0,0.0017755681818181818,0.005152185247851024,100.0,100.0,0.0,0.0,,,0.0,0.0,-0.8,inf,-0.8,-0.6553757102272727,0.0,,,,False
168,1772,TCS ZF Assessment tasks,54,,54,,54.0,,0.42968796048521124,,100.0,,0.0,,,,0.0,,,,,,,,,,True
169,1766,Pipe diameter estimation,1,,0,,2.0,,16.666666666666668,,0.0,,0.5,,,,0.11,,,,,,,,,,True
170,1613,TPT_trial-seed-2022-04-20,1,1,1,1,1.0,1.0,0.0005386712058693614,0.0014134075843450977,100.0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.6188847351353681,0.0,,,,False
171,1766,Evaluation of vehicle images,1,,0,,1.0,,0.4098360655737705,,100.0,,0.0,,,,0.0,,,,,,,,,,True
172,1439,Let's Annotate Video BB (BPG1),1,,0,,1.0,,0.007729767334003246,,100.0,,0.0,,,,0.0,,,,,,,,,,True
173,1773,Annotating athletes and their track,1,,0,,1.0,,1.1235955056179776,,100.0,,0.0,,,,0.0,,,,,,,,,,True
174,1703,"Annotating roads, vehicles, and lanes",1,,0,,1.0,,0.3546099290780142,,100.0,,0.0,,,,0.0,,,,,,,,,,True
175,1395,Full scene panoptic segmentation (blank),1,,0,,1.0,,0.29673590504451036,,100.0,,0.0,,,,0.0,,,,,,,,,,True
176,1728,PVQ1_Traffic Light and Stop Sign Workflow 2022,1,,0,,1.0,,0.641025641025641,,100.0,,0.0,,,,0.0,,,,,,,,,,True
177,1765,Instance annotation of clothing for fashion industry,1,,0,,1.0,,10.0,,100.0,,0.0,,,,0.0,,,,,,,,,,True
